headline,date,caption,url
Encroachments over ponds despite HC order,15 Jan 2018 | 1:22 AM,ABOHAR: No action has been taken to clear encroachments from three of the four ponds at Kandhwala Amarkot village near Abohar despite Rural Development and Panchayat Minister Tript Rajinder Singh Bajwa issuing instructions on July 1 last year in this regard.,/news/punjab/encroachments-over-ponds-despite-hc-order/528594.html
Cash crisis: Depts told not to start new works,15 Dec 2017 | 1:08 AM,"CHANDIGARH: From a few lakhs to crores of rupees, delayed payments for purchases or works executed by different departments in the current and last fiscal year have sent alarm bells ringing in the Punjab government.",/news/punjab/cash-crisis-depts-told-not-to-start-new-works/513350.html
Capt unveils urban development plan,08 Dec 2017 | 1:35 AM,AMRITSAR: Chief Minister Capt Amarinder Singh today unveiled his government’s vision document regarding urban development in the state today.,/news/punjab/capt-unveils-urban-development-plan/509875.html
"Bills pending, HC asks AG if state in deep fiscal crisis",07 Dec 2017 | 12:58 AM,"CHANDIGARH: Taking cognisance of petitions by firms, societies and individuals flooding the courts for release of dues, the Punjab and Haryana High Court has asked the Advocate-General to explain whether Punjab was facing a “deep financial crunch”.",/news/punjab/bills-pending-hc-asks-ag-if-state-in-deep-fiscal-crisis/509323.html
Jakhar: Makers of spurious pesticide abetting suicides,18 Aug 2017 | 1:34 AM,JALANDHAR: State Congress chief Sunil Jakhar today said owners of companies found manufacturing spurious pesticides should be booked for abetting suicide of farmers under a new policy to be formulated by the Vidhan Sabha.,/news/punjab/jakhar-makers-of-spurious-pesticide-abetting-suicides/453482.html
"Wild growth along Bhakra canal, villagers fear flooding",08 Aug 2017 | 1:29 AM,BASSI PATHANA: A threat of floods looms large in the district in view of the growth of a large number of plants and trees on both sides of the mainline Bhakra canal.,/news/punjab/wild-growth-along-bhakra-canal-villagers-fear-flooding/448747.html
"Polls, probes kept officials busy, flooding may be the price to pay",31 Jul 2017 | 1:51 AM,"CHANDIGARH:Punjab may have to pay a price in terms of flooding in many areas as a consequence of the unearthing of alleged scams in the government, which diverted the attention of the Irrigation Ministry, and the Assembly elections earlier this year.",/news/punjab/polls-probes-kept-officials-busy-flooding-may-be-the-price-to-pay/444763.html
Canal cleaning: Govt laxity to cost paddy growers dear,06 Jul 2017 | 1:07 AM,"CHANDIGARH: More than a dozen leakages in canals and drains of the state flooding agricultural land in scores of villages during the last fortnight are a clear indication that Punjab farmers, mainly paddy growers will have to bear the brunt of flooding in the monsoon this year.",/news/punjab/canal-cleaning-govt-laxity-to-cost-paddy-growers-dear/432290.html
Raze encroachments on pond land: Villagers to officials,21 Mar 2017 | 1:42 AM,ABOHAR: Villagers have raised their voice against the encroachments on panchayat land meant for ponds that had played havoc with the waste water disposal system.,/news/community/raze-encroachments-on-pond-land-villagers-to-officials/379920.html
80 encroachments on pond land razed,08 Mar 2017 | 1:45 AM,ABOHAR: As many as 80 houses and shops which had allegedly been constructed by encroaching upon land for village ponds were demolished in a major drive in Khuyiansarwer village today.,/news/community/80-encroachments-on-pond-land-razed/374265.html
"Civil-military meet: Security of airfields, ammo depots taken up",03 Nov 2016 | 1:10 AM,"CHANDIGARH: In the backof heightened tension between India and Pakistan and recent terror attacks in the region, the topic of security of airfields and ammunition depots in the state featured prominently in the annual civil-military liaison conference (CMLC) of the state government and the Western ",/news/community/civil-military-meet-security-of-airfields-ammo-depots-taken-up/318078.html
Quacks thrive in rural Gurdaspur,20 Oct 2016 | 12:32 AM,GURDASPUR: The Deputy Commissioner (DC) here has formed a high-level team in view of the abnormally large number of complaints of quackery flooding in from rural areas.,/news/community/quacks-thrive-in-rural-gurdaspur/312033.html
"On visit to border villages, Badal comes under fire",04 Oct 2016 | 1:47 AM,"FEROZEPUR: Chief Minister Parkash Singh Badal, who today visited several border villages in the district, had a tough time in placating the residents who minced no words in putting across their displeasure over problems being faced by them.",/news/community/on-visit-to-border-villages-badal-comes-under-fire/304559.html
Ferozepur villagers battle it out against odds,03 Oct 2016 | 1:59 AM,"Having borne the brunt of the 1965 and 1971 wars, besides frequent flooding of their fields by the swollen Sutlej, farmers of villages along the border are at the receiving end again.",/news/community/ferozepur-villagers-battle-it-out-against-odds/304051.html
Villagers put up anti-govt posters,17 Aug 2016 | 1:16 AM,"ABOHAR: To display black flags or wear black badges on Independence Day to express resentment against the government have been common practice, but this time, posters were fixed on walls in Khuyiansarwer village on the Abohar-Sriganganagar highway.",/news/community/villagers-put-up-anti-govt-posters/281296.html
Pontoon gates to rid Harike wetland of silt,12 Jul 2016 | 1:40 AM,CHANDIGARH: The solution to silt accumulation in Harike lake — the largest wetland in North India — is finally in sight with the help of pontoon gates.,/news/community/pontoon-gates-to-rid-harike-wetland-of-silt/264585.html
"Jobs, transfers & police cases high on BJP workers’ wish list",19 May 2016 | 1:40 AM,"CHANDIGARH: ‘Please consider the applicants request positively,’ wrote BJP state president in Punjabi on top of a workers typed application.",/news/politics/jobs-transfers-police-cases-high-on-bjp-workers-wish-list/238843.html
Punjabi restaurateur going great guns in Ghana,26 Mar 2016 | 1:09 AM,ACCRA (GHANA): Surinder Kaur Cheema came to Accra four decades ago from Baroda (Gujarat) to support her businessman husband.,/news/community/punjabi-restaurateur-going-great-guns-in-ghana/213441.html
"After IIT-M, Mohali turns to PEC to check waterlogging",30 Jan 2016 | 1:56 AM,"MOHALI: Unable to tackle waterlogging during rainy season despite engaging the Indian Institute of Technology, Mumbai, to find a solution, the Mohali authorities are now banking on experts from Punjab Engineering College, Chandigarh, to tame the problem.",/news/community/after-iit-m-mohali-turns-to-pec-to-check-waterlogging/189677.html
Govt puts 83 quarries on the block,26 Nov 2015 | 1:12 AM,CHANDIGARH: Reverse bidding policy for the auction of minor minerals (sand and aggregate) quarries in Punjab will be followed as the government prepares to auction 83 quarries beginning next week.,/news/punjab/govt-puts-83-quarries-on-the-block/162979.html
Breach in Ropar thermal plant channel,28 Aug 2015 | 1:11 AM,"ROPAR: The micro-hydel channel of Guru Gobind Singh Super Thermal Plant developed a breach, flooding fields in the adjoining villages near Ropar today.",/news/community/breach-in-ropar-thermal-plant-channel/125408.html
"BBMB reduces Bhakra discharge, shuts 2 turbines",22 Aug 2015 | 2:14 AM,ROPAR: Heavy rain in the region has led to increased flow in the Sutlej tributaries—Swan and Sarsa.,/news/community/bbmb-reduces-bhakra-discharge-shuts-2-turbines/122921.html
"House gets flooded, ex-DIG sits on dharna",12 Aug 2015 | 1:25 AM,ROPAR: A retired Deputy Inspector General of Police Iqbal Singh Lalpura started a fast-unto-death outside the Deputy Commissioner’s residence when his pleas to remove water from his flooded house fell on deaf ears.,/news/community/house-gets-flooded-ex-dig-sits-on-dharna/118756.html
"Finally, Fatehgarh Sahib drain cleared",23 Jul 2015 | 1:11 AM,"FATEHGARH SAHIB: Finally, the district administration removed encroachments from the drain (ganda nullah) today.",/news/community/finally-fatehgarh-sahib-drain-cleared/110268.html
Haryana not letting us tame Ghaggar: Govt,16 Jul 2015 | 1:19 AM,"PATIALA: The tussle between Punjab and Haryana over water sharing just got more intense. With Punjab not willing to release water in the Hansi-Butana canal, the Haryana government was not letting the Punjab government canalise the Ghaggar near Khanauri that was located on the interstate border, sai",/news/punjab/haryana-not-letting-us-tame-ghaggar-govt/107290.html
"Irrigation minister blames dept, poor forecast",15 Jul 2015 | 1:08 AM,PATIALA: Punjab Irrigation Minister Sharanjit Singh Dhillon today shifted the entire onus of negligence that led to the flooding of paddy fields on his department officials.,/news/community/irrigation-minister-blames-dept-poor-forecast/106823.html
"Canal breached, 90 acres flooded",17 Jun 2015 | 1:08 AM,"PATHANKOT: A 40-feet wide breach occurred today in the Upper Bari Doab Canal (UBDC) near Gulpur Simbly village, flooding nearly 90 acres of agricultural land in the area.",/news/community/canal-breached-90-acres-flooded/94794.html
"MPs allocate funds, but fail to lobby for state’s interests",28 May 2015 | 1:23 AM,"As the Modi government completes one year, The Tribune analyses how successful the state MPs have been in representing people and highlighting problems concerning their constituencies",/news/community/mps-allocate-funds-but-fail-to-lobby-for-state-s-interests/86280.html
Entry tax fallout: Sugar prices up by Rs 2 per kg,22 May 2015 | 1:13 AM,"CHANDIGARH: The price of sugar in the state has gone up by Rs 200 per quintal, or Rs 2 per kg, following the decision of the Cabinet to impose 11 per cent tax on sugar coming into Punjab from other states.",/news/punjab/entry-tax-fallout-sugar-prices-up-by-rs-2-per-kg/83797.html
"NITI Aayog will ensure greater role for states, says Badal",04 Jan 2015 | 1:34 AM,TARMALA (LAMBI): Chief Minister Parkash Singh Badal has described the Centre’s decision to form NITI (National Institution for Transforming India) Aayog by scrapping the Planning Commission as a “historic step” towards implementing “real federal structure” in the country.,/news/punjab/niti-aayog-will-ensure-greater-role-for-states-says-badal/25832.html
