headline,date,caption,url
Air you breathe in rarely ‘satisfactory’,11 Sep 2018 | 1:19 AM,"PATIALA: For poor air quality in the state, farmers usually take the blame for causing it by resorting to stubble-burning. However, a perusal of the data based on the monthly Air Quality Index, collected from six air monitoring stations across the state, reveals a different story.",/news/punjab/air-you-breathe-in-rarely-satisfactory/650962.html
"Issue ‘white paper’ on poll promises, Malik asks Capt",10 Sep 2018 | 2:00 AM,NEW DELHI: State BJP president and Rajya Sabha MP Shwait Malik dared Chief Minister Capt Amarinder Singh here on Sunday to issue a “White Paper” on the implementation of promises made to people during the last Assembly elections.,/news/punjab/issue-white-paper-on-poll-promises-malik-asks-capt/650510.html
Punjab BJP president dares CM to issue ‘white paper’ on poll promises,09 Sep 2018 | 8:29 PM,NEW DELHI: Punjab BJP president and Rajya Sabha MP Shwait Malik here on Sunday dared Chief Minister Capt Amarinder Singh to issue a “white paper” on implementation of promises made to the people during the last Assembly elections.,/news/punjab/punjab-bjp-president-dares-cm-to-issue-white-paper-on-poll-promises/650213.html
Things get verse in Vidhan Sabha,03 Sep 2018 | 1:22 AM,Chandigarh: The uproar over the Justice Ranjit Singh Commission report dominated the proceedings in the monsoon session of the Vidhan Sabha.,/news/punjab/things-get-verse-in-vidhan-sabha/646983.html
Chandumajra questions role of Punjab govt and speaker in conducting Assembly session,31 Aug 2018 | 8:30 PM,NEW DELHI: Shiromani Akali Dal (SAD) vice president and Chief Whip in the Lok Sabha Prem Singh Chandumajra on Friday here questioned the Punjab Government and state Assembly Speaker Rana KP Singh on their impartiality in conducting business of the House during the just concluded Monsoon Session.,/news/punjab/chandumajra-questions-role-of-punjab-govt-and-speaker-in-conducting-assembly-session/645644.html
"After tactical retreat, Akalis trash probe report during own session",29 Aug 2018 | 1:35 AM,"CHANDIGARH: In a tactical retreat, the Shiromani Akali Dal (SAD) walked out of the House on the last day of the monsoon session on Tuesday.",/news/punjab/after-tactical-retreat-akalis-trash-probe-report-during-own-session/644325.html
Phoolka plays dominant role amid rift,29 Aug 2018 | 1:35 AM,CHANDIGARH: Aam Aadmi Party MLA HS Phoolka has emerged as a legislator with a difference in the Punjab Assembly even as the AAP functioned as one unit on the last day of the monsoon session.,/news/punjab/phoolka-plays-dominant-role-amid-rift/644322.html
"Ministers fumble for replies, MLAs fume",28 Aug 2018 | 1:42 AM,"CHANDIGARH: Underlining the lack of preparedness of the state government, questions concerning the payment of DA (dearness allowance) instalments to employees and the status of a policy to uplift socially weaker sections went unanswered during Question Hour.",/news/punjab/ministers-fumble-for-replies-mlas-fume/643709.html
Cabinet approves draft Bill on cattle feed quality,28 Aug 2018 | 1:42 AM,"CHANDIGARH: The Cabinet has approved a new draft Bill for enactment in the ongoing Vidhan Sabha session to ensure quality control of cattle feed, with the aim to boosting milk production.",/news/punjab/cabinet-approves-draft-bill-on-cattle-feed-quality/643708.html
Assembly adopts resolution on Kartarpur Sahib corridor,27 Aug 2018 | 10:31 PM,"CHANDIGARH: The Punjab Assembly, led by Chief Minister Amarinder Singh, on Monday unanimously passed a resolution asking the Central government to pursue with Pakistan the issue of opening of the Kartarpur Sahib corridor during the 550th birthday celebrations of Guru Nanak Dev.",/news/punjab/assembly-adopts-resolution-on-kartarpur-sahib-corridor/643562.html
Eco-friendly water storage project 'falls prey' to politics,27 Aug 2018 | 1:47 AM,"NIHALSINGHWALA (MOGA): Nihalsinghwala town, situated 45 km from the Moga district headquarters, is facing the problem of waterlogging in the ongoing monsoon.",/news/punjab/eco-friendly-water-storage-project-falls-prey-to-politics/643358.html
"AAP all the way on Day 1, but for wrong reasons",25 Aug 2018 | 12:48 AM,CHANDIGARH: Infighting in the Aam Aadmi Party (AAP) took centre stage on the first day of the monsoon session of the Vidhan Sabha on Friday. Former Leader of Opposition Sukhpal Khaira and seven other MLAs of his rebel group chose to sit in the back row after an initiative to resolve differences bet,/news/punjab/aap-all-the-way-on-day-1-but-for-wrong-reasons/642394.html
"House pays tributes to Vajpayee, Tandon",25 Aug 2018 | 12:48 AM,CHANDIGARH: Members of the Punjab Vidhan Sabha led by Chief Minister and CLP leader Capt Amarinder Singh paid homage to former Prime Minister Atal Bihari Vajpayee and former Lok Sabha Speaker Somnath Chatterjee on the first day of its Monsoon session on Friday.,/news/punjab/house-pays-tributes-to-vajpayee-tandon/642391.html
Licence must for arhtiyas in Punjab,24 Aug 2018 | 2:14 AM,CHANDIGARH:Moneylenders in Punjab will now have to seek a licence from the state authorities to lend money on interest rates fixed by the government.,/news/punjab/licence-must-for-arhtiyas-in-punjab/642048.html
"Congress, Akali-BJP set for face-off on sacrilege report",23 Aug 2018 | 1:43 AM,CHANDIGARH: Political conflict will be played out to its full in the Vidhan Sabha’s monsoon session that begins on Friday.,/news/punjab/congress-akali-bjp-set-for-face-off-on-sacrilege-report/641297.html
Sidhu issue will be raised in Assembly and Parliament: Shwait Malik,22 Aug 2018 | 2:22 PM,NEW DELHI: Punjab BJP president Shwait Malik said the issue of Navjot Sidhu hugging the Pakistan Army general would be raised in the state Assembly and Parliament.,/news/punjab/sidhu-issue-will-be-raised-in-assembly-and-parliament-shwait-malik/641037.html
Pakistan should allow access to Kartapur: Former minister MS Gill,19 Aug 2018 | 5:45 PM,NEW DELHI: Former Union Minister MS Gill on Sunday congratulated Punjab Minister Navjot Singh Sidhu for taking the initiative to open an access across river Ravi in Dera Baba Nanak for pilgrims from India to visit to pay homage to Guru Nanak on his 550th birth anniversary.,/news/punjab/pakistan-should-allow-access-to-kartapur-former-minister-ms-gill/639475.html
Govt Rajindra Hospital lies in utter neglect,12 Aug 2018 | 1:39 AM,PATIALA:The state’s Tandarust Punjab mission for a healthy and clean environment appears to have gone for a toss at the Government Rajindra Hospital here.,/news/punjab/govt-rajindra-hospital-lies-in-utter-neglect/636067.html
Dr Gandhi pitches for state’s internal autonomy,12 Aug 2018 | 1:39 AM,PATIALA: Local MP Dr Dharamvira Gandhi on Saturday called upon Parliament to consider internal autonomy for Punjab within the Indian Union.,/news/punjab/dr-gandhi-pitches-for-state-s-internal-autonomy/636021.html
Akalis bat for law to bail out farmers,11 Aug 2018 | 1:53 AM,NEW DELHI: The Shiromani Akali Dal (SAD) has sought a law to bail out farmers facing loan crisis and wants the government to expand the ambit of the crop insurance scheme launched by Prime Minister Narendra Modi.,/news/punjab/akalis-bat-for-law-to-bail-out-farmers/635567.html
"For better coordination, SAD, BJP to set up panels",09 Aug 2018 | 1:27 AM,"NEW DELHI:With an eye on the next General Election, the BJP and SAD want to smoothen their relationship through better coordination in Punjab.",/news/punjab/for-better-coordination-sad-bjp-to-set-up-panels/634557.html
SAD-BJP coordination panel on cards,08 Aug 2018 | 8:20 PM,"NEW DELHI: With any eye on the next General Elections, the BJP and Shiromani Akali Dal (SAD) have decided to smoothen their relationship through better coordination in Punjab.",/news/punjab/sad-bjp-coordination-panel-on-cards/634190.html
Ordinance to amend Act awaits Guv nod,07 Aug 2018 | 1:33 AM,CHANDIGARH: The state government is in dilemma over appointing its legislators as chairpersons of various boards and corporations.,/news/punjab/ordinance-to-amend-act-awaits-guv-nod/633361.html
3 diarrhoea cases reported in Moga,03 Aug 2018 | 1:38 AM,MOGA: At least three patients affected with diarrhoea have been admitted to the district hospital here. A few other patients suspected of suffering from diarrhoea are also undergoing treatment.,/news/punjab/3-diarrhoea-cases-reported-in-moga/631305.html
"Hyacinth chokes water flow in canals, worries farmers",02 Aug 2018 | 1:27 AM,"MUKTSAR: Water hyacinth at the Harike headworks, situated at the barrage of Sutlej and Beas rivers, has created a major trouble for farmers as well as Irrigation Department officials.",/news/punjab/hyacinth-chokes-water-flow-in-canals-worries-farmers/630591.html
Lambi residents feel neglected as projects far from complete,01 Aug 2018 | 1:24 AM,"MUKTSAR: After the Congress coming to power in the state, a majority of residents of former Chief Minister Parkash Singh Badal’s home constituency Lambi are feeling neglected.",/news/punjab/lambi-residents-feel-neglected-as-projects-far-from-complete/629988.html
Govt decides on House session by month-end,01 Aug 2018 | 1:24 AM,"CHANDIGARH: Banking on the findings of the Justice Ranjit Singh Commission regarding political conspiracy behind the sacrilege incidents and the subsequent police action to corner the SAD-BJP, the Congress government has decided to advance the Vidhan Sabha’s monsoon session to the third week of Aug",/news/punjab/govt-decides-on-house-session-by-month-end/629962.html
PSEB e-book offers new lease of life to folk culture,27 Jul 2018 | 1:22 AM,"CHANDIGARH: In a bid to connect the youth with Punjabi tradition and folk culture, the Punjab School Education Board (PSEB) has come out with a 342-page e-book “Lokdhara, Bhasha, Sahit atte Itihaas” (folklore, languages, literature and history).",/news/punjab/pseb-e-book-offers-new-lease-of-life-to-folk-culture/627218.html
"Centre rushing through GST laws, says Manpreet",23 Jul 2018 | 2:00 AM,"CHANDIGARH: Finance Minister Manpreet Singh Badal has opposed the Centre’s “hasty framing of laws” related to the Goods and Services Tax (GST), touted by the saffron party as its biggest economic reform.",/news/punjab/centre-rushing-through-gst-laws-says-manpreet/625025.html
"Fields inundated, dept awaits funds for water-lifting pumps",21 Jul 2018 | 1:39 AM,"More than two weeks have passed since a huge chunk of agricultural land at Pakki Tibbi village in the Lambi Assembly segment was inundated with rainwater, the Drainage Department is awaiting funds under the State Disaster Relief Fund (SDRF) to expedite the work to drain out water.",/news/punjab/fields-inundated-dept-awaits-funds-for-water-lifting-pumps/624105.html
Notice to state on MSP PIL,19 Jul 2018 | 1:40 AM,CHANDIGARH: The Punjab and Haryana High Court on Wednesday put the state of Punjab on notice on a petition filed in public interest for fixing minimum support price for “alternative crops” higher than MSP for paddy.,/news/punjab/notice-to-state-on-msp-pil/622773.html
"NDA govt has done nothing, says Cong",16 Jul 2018 | 2:19 AM,CHANDIGARH: Punjab Congress chief and Lok Sabha MP Sunil Jakhar said on Sunday that the party would highlight the four years of “failures” of the Narendra Modi government during the Parliament’s Monsoon session beginning on July 18.,/news/punjab/nda-govt-has-done-nothing-says-cong/621230.html
"Rain in Punjab, Haryana leads to decline in temperature",28 Jun 2018 | 11:54 AM,CHANDIGARH: The southwest monsoon was likely to further advance into Punjab and Haryana where widespread rain on Thursday led to a in the mercury.,/news/punjab/rain-in-punjab-haryana-leads-to-decline-in-temperature/611899.html
Bhakra reservoir inflow at historic low,27 Jun 2018 | 2:17 AM,"DHARAMSALA:The inflow in the Bhakra Dam reservoir has dipped to 21,954 cusecs, the lowest ever.",/news/punjab/bhakra-reservoir-inflow-at-historic-low/611378.html
"Govt fails to de-silt Sirhind choe, locals fear flood fury",25 Jun 2018 | 2:24 AM,"FATEHGARH SAHIB:As the Irrigation Department has failed to de-silt the Sirhind choe, there is imminent threat of floods in the Fatehgarh Sahib-Sirhind and adjoining areas.",/news/punjab/govt-fails-to-de-silt-sirhind-choe-locals-fear-flood-fury/610487.html
Govt allows use of JCB machines for mining,23 Jun 2018 | 2:00 AM,"MOGA: More than two months after Chief Minister Capt Amarinder Singh banned the use of heavy machinery for mining on riverbeds, the state government has now allowed the use of JCB and poclain machines for sand and gravel excavation.",/news/punjab/govt-allows-use-of-jcb-machines-for-mining/609422.html
"Ahead of monsoon, drainage cleaning works yet to take off",22 Jun 2018 | 1:55 AM,"MUKTSAR: The monsoon is around the corner but the Irrigation Department is yet to start cleanliness, de-silting works of the drains.",/news/punjab/ahead-of-monsoon-drainage-cleaning-works-yet-to-take-off/608865.html
"Water level in dams up, situation still grim",18 Jun 2018 | 1:22 AM,"CHANDIGARH: Bhakra Dam witnessed an increase of 4 per cent in the water availability over the past week, but the water level is still 60 per cent below normal for this time of the year.",/news/punjab/water-level-in-dams-up-situation-still-grim/606983.html
"Post-dry spell, surplus rain brings cheer",13 Jun 2018 | 2:06 AM,"CHANDIGARH: After having remained parched during the pre-monsoon season this year, Punjab has witnessed significantly good rains in the run-up to the arrival of monsoon in this part of the country, bringing some cheer for the farming community.",/news/punjab/post-dry-spell-surplus-rain-brings-cheer/604519.html
"Beas on revival mode, gets fish seeds",06 Jun 2018 | 1:45 AM,BEAS: Cabinet Minister Navjot Singh Sidhu released fish seeds into the Beas to mark World Environment Day on Tuesday.,/news/punjab/beas-on-revival-mode-gets-fish-seeds/600824.html
"Beas spill: Food scarcity to hit dolphins, gharials",26 May 2018 | 2:01 AM,AMRITSAR: Tonnes of fish which died due to the molasses’ spill in the Beas were supposed to breed in the coming monsoon.,/news/punjab/beas-spill-food-scarcity-to-hit-dolphins-gharials/595164.html
Area under cotton crop likely to decrease,10 May 2018 | 1:49 AM,"MUKTSAR: Though cotton sowing is best for crop diversification in this region, the area under this cash crop is set to decrease this season. Reason: Delay in releasing water in irrigation channels.",/news/punjab/area-under-cotton-crop-likely-to-decrease/586951.html
"Rs 2 cr spent on 15 village haats, none operational",25 Apr 2018 | 1:52 AM,KAPURTHALA: Fifteen village haats constructed in five districts during 2011 to 2015 by spending Rs 1.99 crore have been awaiting artisans as none of them is functional.,/news/punjab/rs-2-cr-spent-on-15-village-haats-none-operational/579308.html
"State’s stubble fires worsen Delhi pollution, says study",04 Apr 2018 | 1:27 AM,"BOSTON: Agricultural fires are to blame for about half of the pollution experienced in Delhi in October and November, a peak stubble-burning season in Punjab, a Harvard study has found using satellite data from NASA.",/news/punjab/state-s-stubble-fires-worsen-delhi-pollution-says-study/568395.html
"State fertile ground for start-ups, says Amarinder",09 Mar 2018 | 1:54 AM,"MOHALI: Chief Minister Capt Amarinder Singh today projected the state as an incubator for promoting entrepreneurship, even as the Industries Department signed a Memorandum of Understanding (MoU) with an Australian company to incubate 50 social impact entrepreneurs by 2020.",/news/punjab/state-fertile-ground-for-start-ups-says-amarinder/555074.html
Stanford graduate to set up social impact incubators,09 Mar 2018 | 1:54 AM,"MOHALI: After training 14,000 youths and farmers spread across five states, a 36-year-old Stanford graduate in social entrepreneurship from Batala (Gurdaspur) has plans to tackle social issues confronting Punjab and the country as a whole.",/news/punjab/stanford-graduate-to-set-up-social-impact-incubators/555070.html
Pulanwala Baba gifts another bridge,02 Mar 2018 | 2:04 AM,"ROPAR: While the successive governments failed to provide proper connectivity to people in the state for long, Sikh saint Baba Labh Singh (Kila Anandgarh) at Anandpur Sahib has brought succour to lakhs of people by building seven bridges in Punjab and Haryana.",/news/punjab/pulanwala-baba-gifts-another-bridge/552088.html
Cotton production falls short of initial estimate,14 Feb 2018 | 2:03 AM,BATHINDA: Cotton production in the state is unlikely to meet the estimated figure of 12 lakh bales this year and may fall short by 1 lakh to 1.,/news/punjab/cotton-production-falls-short-of-initial-estimate/543720.html
State groundwater most contaminated,07 Feb 2018 | 1:31 AM,"CHANDIGARH: While making up less than 2 per cent of India’s landmass, Punjab accounts for 88 per cent of the total habitations in the country that are adversely affected with the presence of heavy metals in groundwater.",/news/punjab/state-groundwater-most-contaminated/539909.html
Encroachments over ponds despite HC order,15 Jan 2018 | 1:22 AM,ABOHAR: No action has been taken to clear encroachments from three of the four ponds at Kandhwala Amarkot village near Abohar despite Rural Development and Panchayat Minister Tript Rajinder Singh Bajwa issuing instructions on July 1 last year in this regard.,/news/punjab/encroachments-over-ponds-despite-hc-order/528594.html
"Ravi changes course, flood threat in Dera Baba Nanak town",08 Jan 2018 | 1:40 AM,A flood threat looms large over Dera Baba Nanak town following the changed course of the Ravi over the last few years.,/news/punjab/ravi-changes-course-flood-threat-in-dera-baba-nanak-town/525165.html
Illegal mining free  as sand through fingers,28 Nov 2017 | 1:39 AM,"The ugly spat between a Patiala mining officer, sand mafia and the police onNov 19 shockingly revealed the govt’s failure to curb illegal mining.",/news/punjab/illegal-mining-free-as-sand-through-fingers/504761.html
"Left in lurch, they pine for bijli-paani",27 Nov 2017 | 1:34 AM,"CHANDIGARH: Contaminated water, erratic power supply and lack of sewerage continue to be the bane of border area residents. Dala village, 10 km from the wire fencing in Gurdaspur district, is symptomatic of villages near the Zero Line.",/news/punjab/left-in-lurch-they-pine-for-bijli-paani/504049.html
Clean containers weekly to fight dengue,03 Nov 2017 | 1:40 AM,CHANDIGARH: Dengue can be contained just by emptying and cleaning containers once a week.,/news/punjab/clean-containers-weekly-to-fight-dengue/491523.html
"Vacant posts, petty politics bane of education",03 Nov 2017 | 1:40 AM,"CHANDIGARH: Education is in a shambles in villages of Punjab’s border belt. Vacancies have not been filled for years, defying the guidelines of the Right to Education (RTE) Act. The less said about infrastructure the better.",/news/punjab/vacant-posts-petty-politics-bane-of-education/491513.html
"AAP seeks 40 sittings, live telecast of House session",25 Oct 2017 | 1:57 AM,CHANDIGARH: Co-convenor of the Aam Aadmi Party and MLA from Sunam Aman Arora today demanded that minimum 40 sittings of the Punjab Vidhan Sabha in a financial year should be made compulsory as per the Constitution of India.,/news/punjab/aap-seeks-40-sittings-live-telecast-of-house-session/486806.html
"Actual cleaning, not clean chits, needed",22 Oct 2017 | 8:12 PM,"Responding to Opposition charges of shielding Power and Irrigation Minister Rana Gurjit Singh in the sand mining case, Chief Minister Capt Amarinder Singh has cited the clean chit given to the industrialist-politician by the Justice Narang Commission.",/news/punjab/actual-cleaning-not-clean-chits-needed/485447.html
PPCB steps in to control stench at poultry farms,30 Aug 2017 | 1:03 AM,"CHANDIGARH: The Punjab Pollution Control Board (PPCB) has launched an exercise on mapping the causes and remedy for the problems of stench, flies and germs in poultry farms across the state.",/news/punjab/ppcb-steps-in-to-control-stench-at-poultry-farms/459310.html
"Mafia plunders forest wealth, officials turn blind eye",30 Aug 2017 | 1:03 AM,ROPAR: The district known as a safe haven for sand mining mafia till recently now seems to be proving a gold mine for khair wood mafia.,/news/punjab/mafia-plunders-forest-wealth-officials-turn-blind-eye/459301.html
India set for record kharif crop harvest,07 Aug 2017 | 1:18 AM,NEW DELHI: Foodgrain output in the ongoing kharif season is likely to surpass last year’s record of 138.,/news/punjab/india-set-for-record-kharif-crop-harvest/448343.html
"Good inflow, water level in Pong, Bhakra dams up",03 Aug 2017 | 1:45 AM,"CHANDIGARH: The water level at the Gobind Sagar reservoir of the Bhakra Dam today was recorded at 1,631.08 ft which is 34 ft more than the level recorded on the same day last year which was 1,596.78 ft.",/news/punjab/good-inflow-water-level-in-pong-bhakra-dams-up/446341.html
"Polls, probes kept officials busy, flooding may be the price to pay",31 Jul 2017 | 1:51 AM,"CHANDIGARH:Punjab may have to pay a price in terms of flooding in many areas as a consequence of the unearthing of alleged scams in the government, which diverted the attention of the Irrigation Ministry, and the Assembly elections earlier this year.",/news/punjab/polls-probes-kept-officials-busy-flooding-may-be-the-price-to-pay/444763.html
Expect scattered rain till month-end,22 Jul 2017 | 1:32 AM,"NEW DELHI: In its second leg, the southwest monsoon has given a miss to Punjab and adjoining Haryana while the northwest monsoon, that cover Punjab and Haryana, has been 20 per cent deficient.",/news/punjab/expect-scattered-rain-till-month-end/440226.html
Rs 210 cr for channelising Swan river,17 Jul 2017 | 1:22 AM,NANGAL: Farmers and residents of Nangal are likely to get a respite from floods during the monsoon season as the state government is set to start work on channelising the Swan river.,/news/punjab/rs-210-cr-for-channelising-swan-river/437771.html
Fire breaks out at biomass plant belonging to Sukhbir's cousin,15 Jul 2017 | 10:12 AM,"MUKTSAR: A fire broke out in the fuel storage area of a biomass plant at Channu village in Lambi on Friday night. The plant is owned by Pawanpreet Singh ‘Bobby’ Badal, a cousin of SAD chief Sukhbir Singh Badal.",/news/punjab/fire-breaks-out-at-biomass-plant-belonging-to-sukhbir-s-cousin/437048.html
Illegal mining under way in Pathankot,13 Jul 2017 | 1:37 AM,"PATHANKOT: In spite of the ban on sand and gravel digging from June 30 to September 15 because of the monsoon, mining is in progress in the district’s Talpur Pattan quarry.",/news/punjab/illegal-mining-under-way-in-pathankot/435828.html
Flooded drain ruins crops; relief sought,12 Jul 2017 | 1:54 AM,BATHINDA: The overflowing lower Lasara drain has damaged crops in 450 acres in Jethuke and Kararwala villages of this district.,/news/punjab/flooded-drain-ruins-crops-relief-sought/435303.html
Outdated system in use for flood alerts,08 Jul 2017 | 2:23 AM,GURDASPUR:The Irrigation Department is following an outdated system to inform the public about the threat of floods.,/news/punjab/outdated-system-in-use-for-flood-alerts/433520.html
"Sand, gravel prices set to rise further",07 Jul 2017 | 1:21 AM,"CHANDIGARH: With 43 mines in the state being auctioned for Rs 206 crore yesterday, sand and gravel prices will continue to rise for the next couple of months.",/news/punjab/sand-gravel-prices-set-to-rise-further/432868.html
Canal cleaning: Govt laxity to cost paddy growers dear,06 Jul 2017 | 1:07 AM,"CHANDIGARH: More than a dozen leakages in canals and drains of the state flooding agricultural land in scores of villages during the last fortnight are a clear indication that Punjab farmers, mainly paddy growers will have to bear the brunt of flooding in the monsoon this year.",/news/punjab/canal-cleaning-govt-laxity-to-cost-paddy-growers-dear/432290.html
Govt to bear liability in farm suicide cases,05 Jul 2017 | 1:07 AM,"CHANDIGARH: Chief Minister Captain Amarinder Singh today said the Punjab Government would bear the liability of the outstanding loans of over 7,000 state farmers who had committed suicide.",/news/punjab/govt-to-bear-liability-in-farm-suicide-cases/431825.html
"Bhakra, Pong dams filling up quickly",03 Jul 2017 | 1:42 AM,ROPAR: Bhakra Beas Management Board (BBMB) officials are upbeat over the fast increase in the water level at Bhakra and Pong dams this year.,/news/punjab/bhakra-pong-dams-filling-up-quickly/430866.html
Abohar MC meet put off sans notice,01 Jul 2017 | 1:00 AM,ABOHAR: The monthly meeting of the local Municipal Council was called after a gap of three months today but was cancelled without assigning any reason.,/news/punjab/abohar-mc-meet-put-off-sans-notice/429953.html
"Misery for traders, commuters",30 Jun 2017 | 12:54 AM,MUKTSAR: The rain in the past 24 hours has brought misery for local shopkeepers as the streets remained flooded throughout the day.,/news/punjab/misery-for-traders-commuters/429525.html
Hyacinth clogs Abohar village ponds,27 Jun 2017 | 2:02 AM,ABOHAR: Hyacinth accumulated in village ponds has become a hazard for cattle.,/news/punjab/hyacinth-clogs-abohar-village-ponds/428099.html
"Week after repair, canal breached again",21 Jun 2017 | 1:24 AM,"MOGA: Just a week after it was repaired, a canal near Gehliwala village in Dharamkot sub-division of this district developed a breach at the same spot today.",/news/punjab/week-after-repair-canal-breached-again/425200.html
No action on illegal mining near Chandbhan drain,20 Jun 2017 | 2:16 AM,"MUKTSAR: The monsoon season is about to begin but there is hardly any check on the illegal excavation of soil from along the Chandbhan drain, which has reportedly weakened its banks and decreased the water carrying capacity.",/news/punjab/no-action-on-illegal-mining-near-chandbhan-drain/424955.html
Mining mess:Soaring sand prices ground claims,12 Jun 2017 | 1:30 AM,"CHANDIGARH: Even as the government is struggling to ensure a clean and transparent mining business, people await sand at affordable prices.",/news/punjab/mining-mess-soaring-sand-prices-ground-claims/421039.html
"NH flooded, commuters harassed",08 Jun 2017 | 2:08 AM,MOGA:Rain lashed Moga and its adjoining districts last night bringing some respite to the residents from the heat wave.,/news/punjab/nh-flooded-commuters-harassed/419260.html
Cops shifted from Bamial chowki amid ‘threat’,05 Jun 2017 | 1:59 AM,"BAMIAL (PATHANKOT): Policemen from the sensitive Bamial police chowki, the last bastion of the Punjab Police near the international border, have been asked to report to the nearby Narot Jaimal Singh police station amid rumours of a security threat.",/news/punjab/cops-shifted-from-bamial-chowki-amid-threat/417757.html
"Farmers told to grow maize, avoid late sowing of cotton",02 Jun 2017 | 12:59 AM,"MOGA: After achieving the target of sowing cotton in four lakh hectares in Punjab, the state Agriculture Department is now suggesting to the farmers to go for maize cultivation to beat the pest attack on late-sown cotton crop.",/news/punjab/farmers-told-to-grow-maize-avoid-late-sowing-of-cotton/416216.html
Plunder of riverbed unabated,20 May 2017 | 2:41 AM,SANGHERA (MOGA): Sanghera is a small village near the Sutlej river in Dharamkot sub-division of Moga district.,/news/punjab/plunder-of-riverbed-unabated/409756.html
AAP for contesting Gurdaspur bypoll,04 May 2017 | 1:15 AM,"CHANDIGARH:The Aam Aadmi Party (AAP), struggling to keep its act together at the national and state level, is keen on contesting the Gurdaspur Lok Sabha byelection likely to be held after the monsoon session of Parliament.",/news/politics/aap-for-contesting-gurdaspur-bypoll/401769.html
Capt: Need to be tough with Pak,04 May 2017 | 1:15 AM,"CHANDIGARH: The Aam Aadmi Party (AAP), struggling to keep its act together at the national and state level, is keen on contesting the Gurdaspur Lok Sabha byelection likely to be held after the monsoon session of Parliament.",/news/community/capt-need-to-be-tough-with-pak/401766.html
Punjab puts up its defence on SYL issue to Centre,20 Apr 2017 | 9:29 PM,"NEW DELHI: With the Supreme Court closely monitoring developments on the Sutlej-Yamuna Link (SYL) canal, the Punjab government on Thursday apprised the Centre of the critical water situation in the state to stress its inability to share water with its neighbouring states.",/news/governance/punjab-puts-up-its-defence-on-syl-issue-to-centre/394913.html
Bhakra water level plummets,01 Apr 2017 | 1:49 AM,"CHANDIGARH: While the water level in the Gobind Sagar reservoir at Bhakra Dam is down to just about 14 per cent of its storage capacity, good snowfall over the Himalayas this winter is expected to offset the water deficiency.",/news/community/bhakra-water-level-plummets/385379.html
Former CS tipped to head expenditure reforms panel,21 Mar 2017 | 1:42 AM,CHANDIGARH: Chief Minister Capt Amarinder Singh has set in motion the process to appoint former Chief Secretary KR Lakhanpal as Chairman of the Expenditure Reforms Commission.,/news/community/former-cs-tipped-to-head-expenditure-reforms-panel/379899.html
Lt Gen TS Shergill tipped to be senior adviser in CMO,20 Mar 2017 | 6:09 PM,"CHANDIGARH: Lt Gen Tajinder Singh Shergill (retd), a war veteran and close associate of Punjab Chief Minister Capt Amarinder Singh, is set to be appointed as senior adviser in the office of the Punjab Chief Minister, signaling the start of process by the CM to make political appointments.",/news/community/lt-gen-ts-shergill-tipped-to-be-senior-adviser-in-cmo/379731.html
"In absence of roads, Hoshiarpur villagers wade through brook",06 Mar 2017 | 12:59 AM,"HOSHIARPUR: Spread over 14 or 15 km in the hilly terrain of Kandi area, Kookanet village still has no road connectivity.",/news/community/in-absence-of-roads-hoshiarpur-villagers-wade-through-brook/373192.html
"SYL: Camaraderie disturbed, say villagers",23 Feb 2017 | 1:17 AM,"PATIALA: “Ithay ton kisse ne nahi aauna. Tusi patarkaar vi kabrao na (Nobody will come from this side. Journalists should not worry),” said Haryana’s Harjit Singh, who owns land in Ismailpur village. He claimed that no political outfit could dig the Sutlej-Yamuna Link (SYL) canal.",/news/community/syl-camaraderie-disturbed-say-villagers/368171.html
"No govt help, Nangal villagers collect money to repair bridge",13 Feb 2017 | 1:20 AM,"Four days after a wooden bridge on the Sutlej connecting nearly two dozen villages with Nangal town collapsed, dejected residents of the area have started collecting money for its repair.",/news/community/no-govt-help-nangal-villagers-collect-money-to-repair-bridge/363373.html
Gurdaspur villagers left at nature’s mercy,06 Feb 2017 | 2:07 AM,“Vottan vele keh ke jaande ne bridge banavange.,/news/community/gurdaspur-villagers-left-at-nature-s-mercy/360115.html
"Month after boycott call, four villages vote under protest",05 Feb 2017 | 2:34 AM,"KASAULI (KHARAR): About 1,500 voters from four villages of Majri block, located less than 15 km from Chandigarh, exercised their franchise today, even as they registered a protest against lack of education for their children after Class X, poor roads and no bridges.",/news/community/month-after-boycott-call-four-villages-vote-under-protest/359620.html
"AAP candidates taking to boats, climbing hillocks to reach voters",22 Jan 2017 | 1:43 AM,"JALANDHAR: Who said campaigning was easy? When one segment has a river passing through it and another, non-motorable roads and hillocks, canvassing becomes a test of stamina and endurance.",/news/politics/aap-candidates-taking-to-boats-climbing-hillocks-to-reach-voters/353631.html
"As rains falter, Bhakra cuts supply to states",03 Jan 2017 | 1:51 AM,"CHANDIGARH:With winter rain and snow in the region being severely deficient, water storage in the crucial Gobind Sagar reservoir at Bhakra Dam has fallen to just 45 per cent of its total capacity.",/news/community/as-rains-falter-bhakra-cuts-supply-to-states/345317.html
Caste has key role to play in Phillaur,31 Dec 2016 | 1:52 AM,"With 70 per cent Dalit population, the Phillaur reserved constituency is the key to Doaba.",/news/politics/caste-has-key-role-to-play-in-phillaur/344100.html
