index,date,source,text
918,2015-08-04,https://www.tribuneindia.com/news/community/natural-drains-in-moga-choked-with-weed-silt/115211.html,"natural drains in moga choked with weed, silt. kulwinder sandhu tribune news service moga, august 3  most of the natural drains in moga district have not been cleaned by the drainage wing of the irrigation department, reportedly due to paucity of funds, even as the monsoon season is underway.  though the moga district has received below normal rainfall so far, but weather experts have predicted moderate to heavy rainfall in this area in the coming days.  villagers familiar with the situation in the monsoon season say many drains are choked at several places due to weed and silt.(adsbygoogle = window.adsbygoogle || []).push({ });  the natural drains at badhni kalan, lopo, raoke kalan, rania and other nearby villages; besides, another drain on the bohna road on the outskirts of moga city have been neglected by the authorities. these not only create a foul smell but also raise the fear of floods during the monsoon season among people living in the adjoining areas.  niranjan singh, a resident of badhni kalan village, claimed that the drains passing through his village had not been cleaned for many years. he wants the district administration to clean the drains so as to prevent overflowing during heavy rains.  tirath singh, jugraj singh and other residents of rania village said the drains passing through their village had not been cleaned this year. the village panchayat had many a time demanded in written from the administration to clean the drains, but to no avail, they added.  moga-i, moga-ii and nihalsinghwala blocks of this district have been categorised as “overexploited” by the central groundwater commission. it has been stated that groundwater withdrawal has exceeded natural recharge by more than 200 per cent in these blocks, severely affecting small and marginal farmers.  the commission has already asked the state government to take appropriate steps to augment the depleted aquifer by cleaning and removing encroachments on the drains, besides taking effective steps for artificial recharge of water during the rainy season. however, nothing seems to have been done."
919,2015-08-04,https://www.tribuneindia.com/news/punjab/bamiyal-sector-remains-as-vulnerable-as-ever/115200.html,"bamiyal sector remains as vulnerable as ever. gs paul tribune news service pathankot, august 3  nothing much has changed in the vulnerable bamiyal sector a week after the dinanagar terror attack.  a high-profile team of the border security force had visited some of the pockets at paharipur outpost on july 30 as the global positioning system (gps) seized from the militants had pointed towards the bamiyal sector touching pakistan.  the border township of dinanagar is sandwiched between gurdaspur and pathankot. around 22 km away is bamiyal which is vulnerable to infiltration.(adsbygoogle = window.adsbygoogle || []).push({ });  earlier too, intruders have crossed over from this point. bamiyal shares borders with the kathua district of jammu and kashmir.  a week after the dinanagar terror attack, the situation remains as it was earlier. no efforts to fill the gaps in border security of the key bamiyal sector could be noticed.  though there are watch towers and new forward posts are coming up, yet a sizeable stretch of the indo-pak border is negligibly guarded.  the seasonal rivulets at the indo-pak border, scant vigil to check the cross-border infiltration and the suspected role of the gujjar community deras along the border are some of the issues that call for immediate attention.  three rivulets — ujh, jalalia and tarnah — flowing from jammu and kashmir merge into the ravi at a place called mararah pattan, before flowing towards pakistan.  due to its zigzag flow, it flows back to the indian side. during monsoon, the water level goes up. this results in the weakening of the border fence over it, facilitating the sneaking in of trained intruders. route terrorists took  though the security agencies have not officially announced the route that led the terrorists to dinanagar, yet an official, on the condition of anonymity, said that the terrorists entered through pahari pur and swam across the ravi to reach mararah pattan.  as per gps analysis, they probably went towards bala pind-narot jaimal singh-makaura- bharath-balaur-dholowal.  they must have walked towards chottu ram mandir which is just 200m ahead of the dinanagar railway line where the bomb was planted. from there, the dinanagar bus stand is just a km away.  then, they shot dead their first target — amarjit singh, who runs a ‘chhole-kulcha’ joint near the bus stand — on july 27. a few metres ahead, they snatched the car of dhaba owner kamaljit singh matharoo after injuring him. after making a bid to intercept a prtc bus, they barged into the police station. vulnerable points  though bsf’s posts and watch towers are in bhopalpur village, yet a sizeable portion of the l-shaped fence was found to be broken. the part of the fence on the rivulet had been swept away, but instead of mending it, a stop-gap arrangement was made with the help of wild shrubs. gujjar deras  questions are being raised as to how the gujjar community escaped being the targets of the terrorists.  the local residents said that makeshift gujjar deras are found at secluded spots of almost all villages along the indo-pak border.  they allege that the gujjar deras acted as conduit for terrorists from the other side. the gujjars enjoy political patronage and hence, the defence forces expressed their inability to displace them.  the gurdaspur police have recently rounded up several persons belonging to the gujjar community for questioning.  ssp pathankot rakesh kaushal said that displacing the gujjars was under the jurisdiction of the government. “on our part, we have launched a drive to check their antecedents. their photographs are also being clicked to maintain their record,” he said."
920,2015-08-03,https://www.tribuneindia.com/news/community/monsoon-at-peak-drains-yet-to-be-cleaned-in-muktsar/114868.html,"monsoon at peak, drains yet to be cleaned in muktsar. tribune news service  muktsar, august 2 monsoon is at its peak nowadays but a number of drains in muktsar district are yet to be cleaned. this district in south-western punjab suffers huge losses during rains every year. though the state government every year promises to find out some permanent solution to this perennial problem and spends large amounts of money, yet all the things done so far haven’t brought the desired results. this year too, the department had sanctioned funds for the cleaning of drains in the district, but the farmers and ppp leaders claimed that the situation was similar to last year.  (adsbygoogle = window.adsbygoogle || []).push({ });jagjit singh ‘honey fattanwala’, senior vice-president of ppp, said, “i had yesterday visited a number of villages in muktsar sub-division, but was surprised to see that a number of drains were yet to be cleaned. the bura gujjar drain, which passes through chauntra and sangrana villages, is presenting a picture of neglect. the drain is almost lying choked with huge wild growth. if the authorities concerned don’t pay any attention to this drain, the villages nearby will suffer huge damage when it rains.” tarsem singh sangrana, a farmer, said, “rainfall has so far been normal, but if it rains continuously for 2-3 days, this drain will overflow and inundate about 10 villages.” chauntra village had suffered badly during rains in 2013. this village was inundated. later, the cm had held a sangat darshan in the village and assured the residents of a permanent solution to the problem. officials in the drainage wing of the irrigation department claimed that the cleaning work was almost complete. “the cleaning work is almost complete. if some work is pending anywhere, it will be done within a short period,” they said. "
921,2015-07-30,https://www.tribuneindia.com/news/community/new-guidelines-for-bsf-army/113097.html,"new guidelines for bsf, army. ajay banerjee tribune news service new delhi, july 29  the gurdaspur terror incident has forced  new delhi to rethink on deployment of forces in the border areas.  a detailed plan with changed standard operating procedures (sops) for the border security force (bsf) and the indian army is being prepared to ramp up security along the border. the bsf is drawing up its plan while the indian army has already issued an alert to its units following an assessment of threat.  sources said this would include new electronic methods of detecting infiltration at the international borders along the riverine segments which did not have a fence. the existing method of indian security agencies patrolling the rivers on boats makes the personnel vulnerable to attacks from well-armed terrorists who could be on the other side of the river. the monsoon turns the rivers into torrents and boats at times land up in pakistan.(adsbygoogle = window.adsbygoogle || []).push({ });  as off now, sources said, the locations of the army’s units based in the lower hills of punjab and j&k are under threat. an analysis has been made that mamum (pathankot) based 29 division, the jammu-based 26 division and their units that dot the landscape have been told to be on alert as the units could be under attack. in december last year an army camp in uri had come under attack and 11 soldiers had died."
922,2015-07-28,https://www.tribuneindia.com/news/community/sewerage-work-in-limbo-for-4-yrs-residents-protest/112238.html,"sewerage work in limbo for 4 yrs; residents protest. tribune news service  moga, july 27  hundreds of residents of the baghapurana town in moga district protested against the sad-bjp government and the local municipal council for stopping the work on the rs 28-crore sewerage project. they said the work was stopped midway, leading to problems such as poor sanitation, waterlogging, filth etc which had added to their miseries. the protesters alleged that the project was to be completed in nine months but it was hanging fire for over four years.  anguished over the insensitive attitude of the local body, residents blocked traffic on the moga-kotkapura state highway. they raised anti-government slogans and demanded the completion of the sewerage project, failing which, they said, they would intensify their stir. (adsbygoogle = window.adsbygoogle || []).push({ });former minister and congress district president darshan singh brar also reached the spot and joined the protesters. he said the situation in slum areas of the town worsened during the monsoon as water inundated the streets.  “chief minister parkash singh badal is making tall claims of providing basic amenities to the common man but residents of this town are struggling for the completion of the sewerage project for many years,” brar alleged.  "
923,2015-07-27,https://www.tribuneindia.com/news/community/dug-up-roads-have-doubled-travel-time-to-kapurthala/111827.html,"dug-up roads have doubled travel time to kapurthala. deepkamal kaur tribune news service jalandhar, july 26  thousands of commuters between jalandhar and kapurthala are a harassed lot as the connecting road is not only potholed but also has been dug up in the monsoon to lay sewerage.  the resultant slush has increased the normal travel time from 35 minutes to over an hour. even while the road till the basti bawa khel area is smooth, the drive through the 2-km stretch of the state highway is a nightmare, especially since this congested stretch is single and without any divider. the road beyond the dav canal is fully   potholed. as the depressions get filled up with rainwater, daily commuters say that it is common to see collisions and falls during peak hour rush in the mornings and evenings.(adsbygoogle = window.adsbygoogle || []).push({ });  much more harrowing is crossing the next 1.5-km stretch as more than 70 per cent of the width of the road has been dug up to lay the sewer lines. it takes over 15 minutes to cover this small stretch near the surgical and leather complex.   having crossed this stretch, the remaining drive till kapurthala is quite smooth.   those travelling at night, however, complain that there are no warning signs along the trenches. they also rue that the railway over-bridge is also not lit.   ""poles for streetlight were erected along the bridge when it was opened a year ago, but the lamps are yet to be fixed,"" said rekha malhotra, a resident of kapurthala.   mc commissioner gs khehra said, ""the road near basti bawa khel used to get inundated with 1-2 ft water even after a mild shower. the problem had to be rectified on priority. once the sewerage work gets done, we will get this part re-carpeted."" "
925,2015-07-23,https://www.tribuneindia.com/news/community/denied-meeting-cps-sidhu-barges-into-cm-s-event/110217.html,"denied meeting, cps sidhu barges into cm’s event. perneet singh tribune news service amritsar, july 22  chief parliamentary secretary dr navjot kaur sidhu, after being “cold-shouldered” by the state government, today threatened to sit on fast-unto-death if a grant of rs10 crore for construction of roads in her amritsar east assembly segment is not released within a fortnight.  dr sidhu served the ultimatum to the government after meeting chief minister parkash singh badal during his sangat darshan programme at jandiala guru here. talking to the tribune, she said: “i had been seeking an appointment with badal for the last eight months, but could not succeed in meeting him due to his hectic schedule. i even returned from chandigarh thrice without meeting him. therefore, i decided to meet him at his sangat darshan.”  she lamented that it had been three-and-a-half years since she became an mla, but nothing had been done in her constituency. “all my files are pending with various ministries. every time i check their status the ministers tell me that it has to be cleared by the cm,” she said.(adsbygoogle = window.adsbygoogle || []).push({ });  launching a scathing attack on the state government, she wondered, “they’ve recently announced rs212 crore for bathinda, a city where they’ve already spent around rs500 crore. is only bathinda their city in the entire state? is amritsar not their city?”  she said on one hand, the cm was distributing rs10 lakh to rs15 lakh in every village during his sangat darshan programmes, but when it came to her constituency, the government did not have any money.  she said rs10 crore was supposed to be sanctioned for amritsar east from the amritsar improvement trust under section 69-a. “a resolution was passed in december 2014 and estimates were also prepared for the works to be carried out. subsequently, roads were dug up to lay sewerage and water supply lines, anticipating release of funds for construction of roads, but i got nothing. now, people are up in arms against me, saying they are living in pathetic condition during the monsoon,” she rued.  the cps said while the government was turning a blind eye towards her constituency, the sad councillors in her area burnt her effigy, accusing her of bias. “it means they want to throw away the honest people and this is the best policy,” she alleged.  dr sidhu also lashed out at local bodies minister anil joshi. “while the state government hasn’t given a single penny to the municipal corporation in the recent past, the local bodies minister’s entire focus in on his amritsar north constituency,” she said. “this is my final ultimatum to the state government,” she added."
926,2015-07-22,https://www.tribuneindia.com/news/community/gandhi-backs-thermal-plant-workers-holds-stir/109756.html,"gandhi backs thermal plant workers, holds stir. tribune news service   patiala, july 21 skipping the first day of the monsoon session of parliament, mp dr dharamvira gandhi today sat on a dharna with the workers of the rajpura thermal power plant to get justice for 11 workers of the plant who have been transferred to odisha by the contractor.  this dharna was attended by more than 500 people of the area, who expressed solidarity with the workers. speaking on the occasion, dr gandhi said no one had the right to harass the workers and negotiated on behalf of the workers’ union with the management of the plant, larsen & toubro, which assured the delegation that they were working on several options to save the interest of the workers. (adsbygoogle = window.adsbygoogle || []).push({ });speaking to the workers after the meeting, dr gandhi cautioned them to keep a watch on intruders, who could dislodge their struggle by sabotaging the movement. he also promised to take up the workers’ issue with the larsen & toubro management in new delhi. "
927,2015-07-18,https://www.tribuneindia.com/news/community/muktsar-farmers-warned-against-creating-bundhs/108178.html,"muktsar farmers warned against creating ‘bundhs’. muktsar, july 17 with the forecast of heavy rains in the coming days, the district administration is taking measures to prevent waterlogging and has warned farmers against creating any obstacle in the free flow of rain water in fields. the administration has warned that if anyone is found creating ‘bundhs’, to stop the flow of rainwater, or digging soil from the banks of any drain or canal, legal action would be taken against him. muktsar district is the worst affected from waterlogging and during monsoon, its residents suffer huge losses. in the last two years, bundhs created by farmers to avert rainwater entering their fields have resulted in losses to other farmers. — tns "
929,2015-07-17,https://www.tribuneindia.com/news/community/dr-gandhi-khalsa-too-get-warning/107818.html,"dr gandhi, khalsa too get warning. gagan k. teja tribune news service patiala, july 16 aam aadmi party’s state convener sucha singh chhotepur today made it clear that the leadership would not buckle under pressure of some of its functionaries. he ruled out the possibility of dismantling the state unit as well as reinstating the expelled leaders, including prashant bhushant and yogendra yadav. snubbing patiala mp dr dharamvira gandhi and fatehgarh sahib mp harinder singh khalsa, chhotepur said these leaders should stop giving irresponsible statements and refrain themselves from indulging in anti-party activities. (adsbygoogle = window.adsbygoogle || []).push({ });accompanied by party’s sangrur mp bhagwant mann and national leader durgesh pathak, chhotepur, who was in patiala today to inaugurate a new party office, said no one was above the party even if he was an mp. “everyone will have to abide by the party constitution and watch party’s interest,” he said. bhagwant mann chose a middle path on the matter and refrained himself from commenting against the party leadership. he said all punjab mps were united and there was no issue that could not be resolved with mutual understanding. he said, “there was nothing wrong in disagreeing with the party’s decision but that does not mean the party is divided. i along with other three mps would sit together on july 20 ahead of the monsoon session of parliament and resolve the matter.” "
931,2015-07-15,https://www.tribuneindia.com/news/punjab/waterlogging-unfinished-work-worries-farmers/106825.html,"waterlogging: unfinished work worries farmers. archit watts tribune news service muktsar, july 14  farmers are worried as monsoon has arrived and most of the works to tackle waterlogging in muktsar and fazilka districts are yet to be completed.  the problem of waterlogging in muktsar is severe. the state government has notified that 225 villages of the 234 villages in the district are hit by waterlogging. similarly, 97 villages in neighbouring fazilka district are affected by waterlogging.  the irrigation department stated 91 villages in muktsar sub-division were hit by waterlogging, 91 in malout sub-division and 43 in gidderbaha sub-division. forty-one villages were hit by waterlogging in fazilka sub-division, 34 in abohar sub-division and 22 in jalalabad sub-division.(adsbygoogle = window.adsbygoogle || []).push({ });  though measures have been taken to tackle the problem in the past two decades, the problem persists. several experts from the planning commission of india, national rainfed area authority, etc. have visited the state in the last few years.  they advised that the design of some drains be altered, obstacles in the free flow of rainwater be removed and new drains be carved out. however, apart from removing obstacles, the government hasn’t done anything else.  the relining work of rajasthan feeder and sirhind feeder is yet to begin. the canals are said to be a major cause of waterlogging in the area.  farmers from bhundar, lundewala villages said, “our crops get damaged if it rains for around three days. despite knowing the fact that the area is hit by waterlogging, the government has not taken any concrete measures to tackle the problem.”  however, this year, the state government has set up the camp office of chief engineer, drainage, anil sood, at gidderbaha, so the area could be monitored more closely.  residents of udekaran village have complained to the deputy commissioner that the village pond had filled to the brim. they also complained that the work on laying the drain pipe as promised by the chief minister in 2013 was yet to begin.  harmandeep kaur, sarpanch, haraj village, said, “we have met the officials concerned a number of times, but to no avail. neither any drain has been carved out, nor a drain pipe laid. water has started accumulating in our fields. if there is another spell of rain, the growing paddy crop will be inundated.”  anil sood, chief engineer, drainage, said, “works are going on at full pace in muktsar and fazilka districts. we are cleaning and widening the drains and installing water pumps. however, the works in udekaran, chak motlewala and haraj villages started late as we didn’t get the approval on time.”"
933,2015-07-14,https://www.tribuneindia.com/news/community/rain-cuts-power-demand-by-45/106422.html,"rain cuts power demand by 45%. bharat khanna tribune news service bathinda, july 13  due to the monsoon, the demand of power in the last three consecutive days has come down to only 1,350 lakh units (6,000 mw approximately) per day from 2,350 lakh units (10,500 mw) per day.  due to this, only a single unit each is running in the three state-run thermal plants. the single running thermal unit of the private talwandi sabo power limited (tspl), banawali, mansa, too had been voluntary shut down since sunday afternoon, said sources.  the three state-run thermal plants cover fourteen units having a capacity of 2,640 mw. these include guru nanak dev thermal plant, bathinda, with a capacity of 460 mw from its four units, guru gobind singh thermal plant, lehra mohabbat, with a capacity of 920 mw from its four units and the ropar thermal plant with a capacity of 1,260 mw from its six units. only one out of the two units of the private plant in rajpura is operating.(adsbygoogle = window.adsbygoogle || []).push({ });  in the peak of summer last year, the state government had purchased power for rs 49 crore daily from outside sources at rs 4.5 per unit while power of rs 4 crore everyday was purchased from private plants in punjab at around rs 5.50 per unit.  at present, the coal stock available at the lehra mohabat thermal plant is for about 13 days. at the bathinda plant, coal stock is for 12 days and at the ropar plant, for about 18 days.  chief engineer, lehra thermal plant, sk puri said, ""the units are closed as the demand for power has reduced otherwise the units are functioning properly. we have sufficient coal stock available with us."" "
935,2015-07-13,https://www.tribuneindia.com/news/community/govt-aims-for-the-sky-but-can-t-provide-basic-amenities/106012.html,"govt aims for the sky, but can’t provide basic amenities. no funds for sewers, rain wreaks havoc in city shivani bhakoo tribune news service ludhiana, july 12  though the industrial city of ludhiana may soon become a smart city, the administration has failed to tackle the problem of waterlogging here. nearly 120 localities/areas in the city with a population of 17 lakh get waterlogged during the monsoon.  the municipal corporation has identified various low-lying areas so that preventive measures can be taken during rains. most of these areas get waterlogged just after a couple of hours of rain, be it posh colonies such as rani jhansi road, gurdev nagar, sarabha nagar, brs nagar, civil lines or neglected colonies such as chaura bazar, talab bazar, janakpuri, sunder nagar, books market, domoria bridge, bari haibowal, haibowal, giaspura, daba road, industrial area, shaheed bhagat singh nagar, focal point, etc.(adsbygoogle = window.adsbygoogle || []).push({ });  due to the faulty drainage system in the city, water accumulates on the roads and it takes at least three hours for it to get drained. though the civic administration laid a storm sewer that catered to around 10 per cent of the city two decades ago, it has failed to serve any purpose as it remains blocked.  congress councillor sanjay talwar said, “teams from world bank visited the city several times and prepared detailed projects, but to no avail. if a storm sewer has to be laid, huge investment is needed. we need to lay a separate drainage system, but in the absence of both funds and planning, the mc has failed to provide relief to the residents.”  arun kumar, a resident of urban estate, dugri, said, “residents of low-lying areas are the worst affected as rainwater enters their houses.”"
936,2015-07-13,https://www.tribuneindia.com/news/community/civic-system-collapses-leaving-residents-in-the-lurch/106010.html,"civic system collapses, leaving residents in the lurch. gs paul tribune news service amritsar, july 12  around 60 per cent of the city’s population suffers during rains as the modern civil line areas get submerged due to poor drainage system.  this year, the mc has decided to engage super suckers to clean the underground sewerage and drainage lines of civil line areas to tackle waterogging.  pardeep sabharwal, mc commissioner, said the issue would be resolved once the sewerage and water disposal system is set up. the rs 430 crore project is being set up by the japan international cooperation agency (jica) to revamp the sewerage system. however, the work that began in 2011 is going on at a snail’s pace.(adsbygoogle = window.adsbygoogle || []).push({ });  at katra, traders jaimal singh and katra ahluwalia claim their business is hit when the streets of the city get waterlogged. ashwani arora, a cloth merchant, said, “every year, we have to wade through knee-deep water during monsoon. the main bazaar gets waterlogged. the authorities have failed to address the issue.”  moreover, the rehriwalas and kiosks on the roadsides throw garbage on the roadside, blocking the drains. it takes hours to clear the road even after light showers thus throwing the life out of gear in the city. gurmeet singh bablu, chairperson of shaheed-e-azam bhagat singh youth front, said, “the deputy cm should stop dreaming of making the city like paris. we would be thankful if the government provides us the basic amenities.” "
937,2015-07-12,https://www.tribuneindia.com/news/community/bda-cash-strapped-residents-pool-funds-to-lay-water-pipes/105636.html,"bda cash-strapped, residents pool funds to lay water pipes. gurdeep singh mann tribune news service bathinda, july 11  residents of a posh area in bathinda have been forced to pool in rs 72,000 to lay underground water pipes to address the problem of waterlogging during monsoon since the government failed to deal with the issue.  twenty-four households of phase iii, model town, pooled in rs 3,000 each to lay the pipes. they laid 400-feet-long water pipes along the road to drain the rainwater. earlier, the residents spent more than rs 50,000 to install iron gates around the locality for safety.  local resident manjit singh said the road where the pipes were being laid remained submerged for at least a week every monsoon. “since the colony is developed by the bathinda development authority (bda), it is their responsibility to provide such basic infrastructure. we took up the matter at the highest level in the government, but to no avail,” he said. residents complained they took the step when the bda said they didn’t have any funds.(adsbygoogle = window.adsbygoogle || []).push({ });  leader of opposition sunil jakhar said, “on the one hand, the government claims to build smart cities and on the other, it fails to provide basic infrastructure even in posh areas. a rich person can pool in money to deal with such issues, but the poor can’t.”  monish kumar, chief administrator, bda, could not be contacted. charanjit arora, sub-divisional officer, bda, said the work of laying water pipes had been lying pending for quite a while."
938,2015-07-09,https://www.tribuneindia.com/news/community/just-11-of-483-village-ponds-cleaned-in-muktsar-dist-this-year/104247.html,"just 11 of 483 village ponds cleaned in muktsar dist this year. archit watts tribune news service muktsar, july 8  the authorities have neither cleaned nor dewatered the village ponds even though the district is hit by waterlogging and suffers huge losses during monsoon. this year just 11 of the total 483 village ponds have been cleaned in the district. last year, nearly 120 village ponds were cleaned.   recently, the residents of udekaran village complained to the deputy commissioner that the authorities failed to drain the pond. they said with just one spell of showers, the pond has been filled to the brim. the village was hit by waterlogging for about a month in 2013.  gurlabh singh, sarpanch, udekaran village, said, “if there is one more spell of rain in the next two-three days, the water from the pond will overflow and inundate the houses nearby.” he further alleged the project to lay drainage pipeline from village pond to bura gujjar drain had not taken off. chief minister parkash singh badal sanctioned the project in 2013. (adsbygoogle = window.adsbygoogle || []).push({ });a senior official in the district administration admitted not just in udekaran village, but several ponds in the district had filled to their capacity. “usually, the village ponds are cleaned by the panchayats. but where the panchayats don’t have enough funds, the ponds are not cleaned,” he added. repeated attempts to contact naval kumar, district development and panchayat officer (ddpo), proved futile.   "
939,2015-07-08,https://www.tribuneindia.com/news/community/full-canals-wash-farmers-irrigation-worries-away/103808.html,"full canals wash farmers’ irrigation worries away. tribune news service  chandigarh, july 7 the erratic onset of monsoon in the north-west region of the country notwithstanding, the reservoirs of all three major dams — bhakra, pong and ranjit sagar—are witnessing increased water inflow due to heavy rain in their catchment areas. farmers in most of the river-fed areas of the malwa region — except for the ground-water dependent districts of sangrur, ropar, fatehgarh sahib — are expected to have no irrigation problems this monsoon. the state irrigation department is operating all punjab canals to their brim due to the increased inflow in the three reservoirs.  (adsbygoogle = window.adsbygoogle || []).push({ });it is for the first time that the tail ends of all state canals are operational as these have sufficient water for irrigation.  the state’s 30 per cent cultivable land is river-fed while the rest is largely dependent on tubewells or ground water. since the department is releasing river water in these canals liberally, the authorities have directed officials to keep a round-the-clock vigil to detect breaches and to check pilferage of water from these canals. “we are running all state canals to their maximum capacity,” kahan singh pannu, principal secretary, irrigation, told the tribune. the water level in the bhakra dam reservoir is 1,607.42 ft against its maximum level of 1,680 ft. the reservoir is getting 49,186 cusecs this year in comparison to 41,665 cusecs last year.  the water level of pong dam, having a maximum reservoir level of 1,390 ft, rose from 1,314.75 ft in 2014 to 1331.94 feet this year—a clear gain of 17.19 feet. the daily inflow of water into the reservoir increased from 13,839 cusecs in 2014 to 31,003 cusecs this year.  ranjit sagar dam, which has the maximum reservoir level of 527.91m, is at 522.85m this year in comparison to 520.40m recorded in 2014.  the dam reservoir has registered a quantum jump with respect to water inflow which has increased from 11,451 cusecs to 21,797 cusecs this year. the average water inflow at madhopur headworks registered a minor decrease from 14,868 cusecs to 14,662 cusecs whereas the supply in the sirhind canal went down from 12,450 cusecs to 9,900 cusecs.  "
940,2015-07-06,https://www.tribuneindia.com/news/community/waterlogging-monsoon-nears-but-projects-unfinished/102939.html,"waterlogging: monsoon nears, but projects unfinished. archit watts tribune news service muktsar, july 5  the projects to tackle waterlogging in the district are yet to be finished even though the rainy season has arrived. though the government spends a large amount of money to tackle the problem every year, it continues to damage farmers’ crops and government infrastructure.  the work to clean the drains and build bridges over drains is going at a slow pace. for instance, a bridge over a drain on the muktsar-malout highway near karniwala village is still under construction. similarly, in other villages, including kothe surgapuri, work is yet to be finished. farmers fear the rains may again cause massive losses to them.  “the drainage department has not constructed even one new drain in the district in the last two years. a number of experts have visited the district, given their recommendations, but these are yet to be followed. every year, the drains are cleaned, but we continue to suffer huge losses,” said harchand singh, a farmer of bhullar village.(adsbygoogle = window.adsbygoogle || []).push({ });  similarly, another farmer gurbaz singh of lundewala village said, “the state government must speed up the ongoing works so that the drains are fully functional during the rains.”  an executive engineer in the drainage department claimed the cleaning work of the drains was going at a fast pace and nearly 80 per cent work had been completed.  when contacted, sl sidhu, superintending engineer, drainage department, said, “we hope to complete the cleaning work of drains before its deadline on july 10. similarly, the other ongoing works will be completed within this month.”  the farmers are also annoyed at the alleged favouritism in the distribution of compensation to those who suffered losses in rain. recently some farmers got cheques of below rs 100 as compensation."
942,2015-06-29,https://www.tribuneindia.com/news/punjab/no-plan-to-tame-ghaggar-as-monsoon-nears/99897.html,"no plan to tame ghaggar as monsoon nears. aman sood tribune news service patiala, june 28  once considered as a lifeline for the villages alongside its bank, the ghaggar is now called the ‘river of sorrow’ due to the floods it has caused in the past many decades. lack of funds and no provision to clear the river bed mean that local residents are at the mercy of nature. heavy rain in the hills often results in the river breaching its banks.  “living near the river is not safe. politicians have announced to solve the problem during elections. but nothing has been done so far. on the other hand, haryana has raised a concrete wall to save its villages,” said rasauli village resident harbir singh.  sources inside the irrigation department said they could not strengthen the banks of the river in villages as the government had not released enough funds.(adsbygoogle = window.adsbygoogle || []).push({ });  originating in the hills of shivalik, this seasonal river passes through the districts of patiala and sangrur, where it causes maximum damage during monsoonal floods. in 2010, floods caused by the river resulted in massive losses in the two districts. the patiala and sangrur administrations have now procured boats and set up temporary evacuation centres in case of floods.  “during monsoon, villagers shift their ration on the first floor of the house in temporary kitchens,” said samana resident gurbinder singh, who runs an eatery.  amarjit sandhu, xen (drainage), said, “we have got around rs 2 crore for clearing local drains. we are yet to receive funds to strengthen the banks of ghaggar.”"
943,2015-06-26,https://www.tribuneindia.com/news/punjab/ludhiana-authorities-not-clear-about-project-goals/98762.html,"ludhiana authorities not clear about project goals. shivani bhakoo tribune news service ludhiana, june 25  the centre today announced the launch of the smart city project in india.  the industrial city of ludhiana is supposed to be included in the 100 smart cities all over the country. though no formal announcement has been made by the centre, much hype has already been created about the city becoming a smart city.  the reality is that till date not even the authorities are clear about the aim, objective, funding and outcome of the project.(adsbygoogle = window.adsbygoogle || []).push({ });  commissioner mc gk singh, who is in delhi, said, “no formal announcement about any city has been made by the central government, but we hope ludhiana will be included in the cities chosen in the first round.”  ghanshyam thori, additional commissioner, said that ludhiana was proposed to be chosen among 100 smart cities in india. “as per the guidelines issued by the government, a detailed project report will be prepared. funding is the major issue as a large part of it will have to come from the private sector. city/state or central governments will supplement the efforts,” said thori.  sanjay goel, joint secretary, indian institutes of architects, chandigarh and punjab chapter, said that the amount to be given by the central government was “peanuts”.  “the centre plans to release rs 100 crore per city per year under the project. this is too less for a city like ludhiana. instead of making 100 smart cities, the government should have chosen 50 cities, but with total perfection,” said goel.  he said, “ludhiana is suffering from the maximum town planning-related problems, including pollution, in the country. due to the unplanned growth of ludhiana city as well as increase in population and vehicles, traffic congestion has increased manifold in the past decade.  “the other major problems that ail the city are poor water supply, irregular power supply, alarming levels of pollution, parking blues, miserable condition of roads, illegal buildings etc. funding alone will not do. a lot of technical and professional inputs from national and international-level consultants are needed to convert the city into a smart-city,” said goel.  badish k jindal, chairman of the federation of association of small industries of india (fasii), said, “a smart city means 24-hour water supply, uninterrupted power, no heaps of garbage, pollution at a considerable low, well-carpeted roads, no traffic congestion, basic amenities to all residents, rehabilitation of slum dwellers, industry getting a boost, a state-of-the-art airport and, above all, the cleaning of the buddha nullah which is playing havoc with the lives of the residents.”  residents hope that once ludhiana becomes a smart city, they would get a better transport system that would enable residents to commute quickly and comfortably.  “the city suffers a lot due to water-logging during monsoon. the storm-sewer project is must for the city. its estimated cost will be around rs 100 crore. will we be able to come up to the expectations of the residents? it is not just about getting the tag of a smart city. we need to make it one,” said sanjay talwar, a congress councillor."
944,2015-06-25,https://www.tribuneindia.com/news/community/waterlogged-railway-under-bridge-inconveniences-commuters/98405.html,"waterlogged railway under-bridge inconveniences commuters. tribune news service  mansa, june 24 residents had a harrowing time today due to heavy rush of vehicles on the congested mansa railway crossing, while the railway under-bridge (rub) could not be used as it was waterlogged.  the district administration too failed to pump out rainwater from the rub.  the demand of a pedestrian pathway too has fallen on deaf ears. since its inception in august 2010, the mansa rub had been repaired a number of times but still remained in a state of neglect with cracks and impoverished path. (adsbygoogle = window.adsbygoogle || []).push({ });mansa municipal council president balwinder singh kaka said, “the motor was not working properly, but now it had been repaired and water is being pumped out. we will purchase one more motor to drain out water from it so that residents do not face problem in the coming monsoon.” mansa deputy commissioner bhupinder singh rai said, “motors kept working and draining out water. proposals for space to drain out water from mansa is in the pipeline and soon the problem will be redressed.” "
